Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
365,Exit long,2024-03-29 01:00,S2_LX_TP1,2217.566,4.5,9783.387,195.66,2.00,231.43,2.37,-30.99,-0.32,5846.1,58.46
365,Entry long,2024-03-26 02:30,S2_LE,2174.086,4.5,9783.387,195.66,2.00,231.43,2.37,-30.99,-0.32,5846.1,58.46
366,Exit long,2024-04-02 22:00,S2_LX_TP1,2264.792,4.5,9991.737,199.83,2.00,208.86,2.09,-11.53,-0.12,6045.92,60.46
366,Entry long,2024-03-29 03:00,S2_LE,2220.386,4.5,9991.737,199.83,2.00,208.86,2.09,-11.53,-0.12,6045.92,60.46
367,Exit long,2024-04-08 13:30,S2_LX_TP1,2335.954,4.3,9847.6536,196.95,2.00,274.72,2.79,-98.26,-1.00,6242.87,62.43
367,Entry long,2024-04-05 06:00,S2_LE,2290.152,4.3,9847.6536,196.95,2.00,274.72,2.79,-98.26,-1.00,6242.87,62.43
368,Exit long,2024-04-12 11:30,S2_LX_TP1,2382.986,4.2,9812.3004,196.24,2.00,248.25,2.53,-74.29,-0.76,6439.11,64.39
368,Entry long,2024-04-08 17:00,S2_LE,2336.262,4.2,9812.3004,196.24,2.00,248.25,2.53,-74.29,-0.76,6439.11,64.39
369,Exit long,2024-04-13 00:30,S2_SL,2372.654,4.1,9826.1502,-98.27,-1.00,144.15,1.47,-98.27,-1.00,6340.84,63.41
369,Entry long,2024-04-12 17:00,S2_LE,2396.622,4.1,9826.1502,-98.27,-1.00,144.15,1.47,-98.27,-1.00,6340.84,63.41
370,Exit long,2024-04-15 22:00,S2_SL,2334.172,4.2,9902.5542,-99.03,-1.00,20.37,0.21,-99.03,-1.00,6241.81,62.42
370,Entry long,2024-04-15 12:30,S2_LE,2357.751,4.2,9902.5542,-99.03,-1.00,20.37,0.21,-99.03,-1.00,6241.81,62.42
371,Exit long,2024-04-19 10:30,S2_LX_TP1,2398.269,4.2,9875.2332,197.5,2.00,279.9,2.83,-27.81,-0.28,6439.31,64.39
371,Entry long,2024-04-15 23:30,S2_LE,2351.246,4.2,9875.2332,197.5,2.00,279.9,2.83,-27.81,-0.28,6439.31,64.39
372,Exit long,2024-04-22 20:00,S2_SL,2337.493,4.2,9916.6452,-99.17,-1.00,1.4,0.01,-99.17,-1.00,6340.14,63.40
372,Entry long,2024-04-22 18:00,S2_LE,2361.106,4.2,9916.6452,-99.17,-1.00,1.4,0.01,-99.17,-1.00,6340.14,63.40
373,Exit long,2024-04-23 09:30,S2_SL,2316.892,4.2,9829.2432,-98.3,-1.00,14.6,0.15,-98.3,-1.00,6241.84,62.42
373,Entry long,2024-04-22 22:30,S2_LE,2340.296,4.2,9829.2432,-98.3,-1.00,14.6,0.15,-98.3,-1.00,6241.84,62.42
374,Exit long,2024-04-30 21:00,S2_SL,2303.581,4.2,9772.7742,-97.73,-1.00,107.94,1.10,-97.73,-1.00,6144.1,61.44
374,Entry long,2024-04-24 15:00,S2_LE,2326.851,4.2,9772.7742,-97.73,-1.00,107.94,1.10,-97.73,-1.00,6144.1,61.44
375,Exit long,2024-05-09 22:30,S2_LX_TP1,2331.567,4.3,9829.1593,196.58,2.00,227.69,2.32,-37.72,-0.38,6340.68,63.41
375,Entry long,2024-05-01 16:00,S2_LE,2285.851,4.3,9829.1593,196.58,2.00,227.69,2.32,-37.72,-0.38,6340.68,63.41
376,Exit long,2024-05-15 23:30,S2_LX_TP1,2379.956,4.2,9799.8264,195.99,2.00,220.32,2.25,-21.83,-0.22,6536.67,65.37
376,Entry long,2024-05-09 23:00,S2_LE,2333.292,4.2,9799.8264,195.99,2.00,220.32,2.25,-21.83,-0.22,6536.67,65.37
377,Exit long,2024-05-20 14:30,S2_LX_TP1,2437.894,4.1,9799.3854,195.98,2.00,246.02,2.51,-79.52,-0.81,6732.65,67.33
377,Entry long,2024-05-16 10:30,S2_LE,2390.094,4.1,9799.3854,195.98,2.00,246.02,2.51,-79.52,-0.81,6732.65,67.33
378,Exit long,2024-05-20 20:00,S2_SL,2415.611,4,9760.052,-97.61,-1.00,28.99,0.30,-97.61,-1.00,6635.04,66.35
378,Entry long,2024-05-20 17:00,S2_LE,2440.013,4,9760.052,-97.61,-1.00,28.99,0.30,-97.61,-1.00,6635.04,66.35
379,Exit long,2024-05-22 22:00,S2_SL,2401.749,4.1,9946.6451,-99.47,-1.00,46.57,0.47,-99.47,-1.00,6535.57,65.36
379,Entry long,2024-05-21 00:30,S2_LE,2426.011,4.1,9946.6451,-99.47,-1.00,46.57,0.47,-99.47,-1.00,6535.57,65.36
380,Exit long,2024-06-07 13:00,S2_LX_TP1,2383.434,4.2,9814.1442,196.28,2.00,214.24,2.18,-93.66,-0.95,6731.85,67.32
380,Entry long,2024-05-27 08:30,S2_LE,2336.701,4.2,9814.1442,196.28,2.00,214.24,2.18,-93.66,-0.95,6731.85,67.32
381,Exit long,2024-06-07 21:30,S2_SL,2311.293,4.2,9805.4922,-98.06,-1.00,19.82,0.20,-98.06,-1.00,6633.79,66.34
381,Entry long,2024-06-07 19:30,S2_LE,2334.641,4.2,9805.4922,-98.06,-1.00,19.82,0.20,-98.06,-1.00,6633.79,66.34
382,Exit long,2024-06-20 23:00,S2_LX_TP1,2351.662,4.3,9913.8736,198.27,2.00,257.91,2.60,-43.68,-0.44,6832.06,68.32
382,Entry long,2024-06-10 22:00,S2_LE,2305.552,4.3,9913.8736,198.27,2.00,257.91,2.60,-43.68,-0.44,6832.06,68.32
383,Exit long,2024-06-21 21:30,S2_SL,2335.944,4.2,9910.0722,-99.11,-1.00,38.64,0.39,-99.11,-1.00,6732.95,67.33
383,Entry long,2024-06-21 10:00,S2_LE,2359.541,4.2,9910.0722,-99.11,-1.00,38.64,0.39,-99.11,-1.00,6732.95,67.33
384,Exit long,2024-06-26 21:00,S2_SL,2297.93,4.3,9980.9149,-99.82,-1.00,68.7,0.69,-99.82,-1.00,6633.14,66.33
384,Entry long,2024-06-24 06:30,S2_LE,2321.143,4.3,9980.9149,-99.82,-1.00,68.7,0.69,-99.82,-1.00,6633.14,66.33
385,Exit long,2024-07-03 16:30,S2_LX_TP1,2344.347,4.3,9883.0383,197.65,2.00,211.43,2.14,-9.38,-0.09,6830.79,68.31
385,Entry long,2024-06-27 08:00,S2_LE,2298.381,4.3,9883.0383,197.65,2.00,211.43,2.14,-9.38,-0.09,6830.79,68.31
386,Exit long,2024-07-11 21:00,S2_LX_TP1,2405.19,4.2,9903.7302,198.07,2.00,217.35,2.19,-43.01,-0.43,7028.86,70.29
386,Entry long,2024-07-04 08:30,S2_LE,2358.031,4.2,9903.7302,198.07,2.00,217.35,2.19,-43.01,-0.43,7028.86,70.29
387,Exit long,2024-07-17 22:30,S2_LX_TP1,2461.699,4.1,9856.9371,236.03,2.39,326.48,3.31,-53.43,-0.54,7264.89,72.65
387,Entry long,2024-07-12 15:00,S2_LE,2404.131,4.1,9856.9371,236.03,2.39,326.48,3.31,-53.43,-0.54,7264.89,72.65
388,Exit long,2024-07-19 03:00,S2_SL,2440.429,4,9860.324,-98.61,-1.00,19.16,0.19,-98.61,-1.00,7166.28,71.66
388,Entry long,2024-07-18 22:00,S2_LE,2465.081,4,9860.324,-98.61,-1.00,19.16,0.19,-98.61,-1.00,7166.28,71.66
389,Exit long,2024-07-19 20:30,S2_SL,2401.838,4.1,9947.0141,-99.48,-1.00,0.08,0.00,-99.48,-1.00,7066.8,70.67
389,Entry long,2024-07-19 13:30,S2_LE,2426.101,4.1,9947.0141,-99.48,-1.00,0.08,0.00,-99.48,-1.00,7066.8,70.67
390,Exit long,2024-07-22 22:00,S2_SL,2387.097,4.1,9885.9651,-98.87,-1.00,4.14,0.04,-98.87,-1.00,6967.93,69.68
390,Entry long,2024-07-22 07:00,S2_LE,2411.211,4.1,9885.9651,-98.87,-1.00,4.14,0.04,-98.87,-1.00,6967.93,69.68
391,Exit long,2024-07-25 09:30,S2_SL,2370.822,4.1,9818.5611,-98.19,-1.00,152.68,1.56,-98.19,-1.00,6869.74,68.70
391,Entry long,2024-07-23 02:30,S2_LE,2394.771,4.1,9818.5611,-98.19,-1.00,152.68,1.56,-98.19,-1.00,6869.74,68.70
392,Exit long,2024-08-01 16:30,S2_LX_TP1,2435.899,4.2,9933.273,297.5,3.00,391.84,3.94,-1.11,-0.01,7167.24,71.67
392,Entry long,2024-07-26 09:30,S2_LE,2365.065,4.2,9933.273,297.5,3.00,391.84,3.94,-1.11,-0.01,7167.24,71.67
393,Exit long,2024-08-05 18:30,S2_SL,2413.632,4.1,9995.8574,-99.97,-1.00,85.41,0.85,-99.97,-1.00,7067.28,70.67
393,Entry long,2024-08-05 10:30,S2_LE,2438.014,4.1,9995.8574,-99.97,-1.00,85.41,0.85,-99.97,-1.00,7067.28,70.67
394,Exit long,2024-08-12 21:00,S2_LX_TP1,2444.047,4.1,9824.1166,196.48,2.00,206.82,2.11,-0.004,0.00,7263.76,72.64
394,Entry long,2024-08-08 18:00,S2_LE,2396.126,4.1,9824.1166,196.48,2.00,206.82,2.11,-0.004,0.00,7263.76,72.64
395,Exit long,2024-08-14 23:30,S2_SL,2442.892,4,9870.276,-98.71,-1.00,49.48,0.50,-98.71,-1.00,7165.05,71.65
395,Entry long,2024-08-14 02:00,S2_LE,2467.569,4,9870.276,-98.71,-1.00,49.48,0.50,-98.71,-1.00,7165.05,71.65
396,Exit long,2024-08-17 03:30,S2_LX_TP1,2504.497,4,9821.564,196.42,2.00,203.72,2.07,-20.76,-0.21,7361.47,73.61
396,Entry long,2024-08-16 02:00,S2_LE,2455.391,4,9821.564,196.42,2.00,203.72,2.07,-20.76,-0.21,7361.47,73.61
397,Exit long,2024-08-22 22:00,S2_SL,2478.068,3.9,9762.0939,-97.63,-1.00,111.42,1.14,-97.63,-1.00,7263.84,72.64
397,Entry long,2024-08-19 16:00,S2_LE,2503.101,3.9,9762.0939,-97.63,-1.00,111.42,1.14,-97.63,-1.00,7263.84,72.64
398,Exit long,2024-09-16 18:30,S2_LX_TP1,2578.034,4,9959.364,352.77,3.54,399.36,4.01,-73.36,-0.74,7616.61,76.17
398,Entry long,2024-08-23 11:00,S2_LE,2489.841,4,9959.364,352.77,3.54,399.36,4.01,-73.36,-0.74,7616.61,76.17
399,Exit long,2024-09-19 03:00,S2_SL,2554.011,3.8,9803.2818,-98.04,-1.00,77.25,0.79,-98.04,-1.00,7518.57,75.19
399,Entry long,2024-09-16 19:00,S2_LE,2579.811,3.8,9803.2818,-98.04,-1.00,77.25,0.79,-98.04,-1.00,7518.57,75.19
400,Exit long,2024-09-20 17:00,S2_LX_TP1,2609.592,3.9,9977.8575,199.55,2.00,211.71,2.12,-28.94,-0.29,7718.13,77.18
400,Entry long,2024-09-19 06:00,S2_LE,2558.425,3.9,9977.8575,199.55,2.00,211.71,2.12,-28.94,-0.29,7718.13,77.18
401,Exit long,2024-09-25 04:30,S2_LX_TP1,2658.308,3.8,9903.5068,198.06,2.00,220.99,2.23,-14.22,-0.14,7916.19,79.16
401,Entry long,2024-09-20 18:00,S2_LE,2606.186,3.8,9903.5068,198.06,2.00,220.99,2.23,-14.22,-0.14,7916.19,79.16
402,Exit long,2024-09-30 19:00,S2_SL,2634.884,3.7,9847.5537,-98.48,-1.00,89.09,0.90,-98.48,-1.00,7817.71,78.18
402,Entry long,2024-09-26 10:30,S2_LE,2661.501,3.7,9847.5537,-98.48,-1.00,89.09,0.90,-98.48,-1.00,7817.71,78.18
403,Exit long,2024-10-08 23:00,S2_SL,2612.629,3.7,9764.3777,-97.65,-1.00,126.24,1.29,-97.65,-1.00,7720.06,77.20
403,Entry long,2024-09-30 21:00,S2_LE,2639.021,3.7,9764.3777,-97.65,-1.00,126.24,1.29,-97.65,-1.00,7720.06,77.20
404,Exit long,2024-10-16 23:00,S2_LX_TP1,2669.503,3.8,9945.2118,198.9,2.00,259.35,2.61,-58.33,-0.59,7918.96,79.19
404,Entry long,2024-10-09 12:00,S2_LE,2617.161,3.8,9945.2118,198.9,2.00,259.35,2.61,-58.33,-0.59,7918.96,79.19
405,Exit long,2024-10-21 10:30,S2_LX_TP1,2727.885,3.7,9895.2763,197.9,2.00,210.98,2.13,-5.52,-0.06,8116.85,81.17
405,Entry long,2024-10-17 03:30,S2_LE,2674.399,3.7,9895.2763,197.9,2.00,210.98,2.13,-5.52,-0.06,8116.85,81.17
406,Exit long,2024-10-30 15:00,S2_LX_TP1,2785.344,3.6,9830.6316,196.61,2.00,212.65,2.16,-79.57,-0.81,8313.46,83.13
406,Entry long,2024-10-21 11:00,S2_LE,2730.731,3.6,9830.6316,196.61,2.00,212.65,2.16,-79.57,-0.81,8313.46,83.13
407,Exit long,2024-10-31 22:00,S2_SL,2749.731,3.6,9999.0288,-100,-1.00,45.22,0.45,-100,-1.00,8213.46,82.13
407,Entry long,2024-10-30 22:00,S2_LE,2777.508,3.6,9999.0288,-100,-1.00,45.22,0.45,-100,-1.00,8213.46,82.13
408,Exit long,2024-11-06 14:30,S2_SL,2713.172,3.6,9866.0844,-98.67,-1.00,77.94,0.79,-98.67,-1.00,8114.8,81.15
408,Entry long,2024-11-01 00:00,S2_LE,2740.579,3.6,9866.0844,-98.67,-1.00,77.94,0.79,-98.67,-1.00,8114.8,81.15
409,Exit long,2024-11-11 21:30,S2_SL,2636.35,3.7,9853.0297,-98.53,-1.00,176.23,1.79,-98.53,-1.00,8016.26,80.16
409,Entry long,2024-11-07 08:30,S2_LE,2662.981,3.7,9853.0297,-98.53,-1.00,176.23,1.79,-98.53,-1.00,8016.26,80.16
410,Exit long,2024-11-14 00:30,S2_SL,2585.34,3.8,9923.5328,-99.24,-1.00,28.06,0.28,-99.24,-1.00,7917.02,79.17
410,Entry long,2024-11-12 22:00,S2_LE,2611.456,3.8,9923.5328,-99.24,-1.00,28.06,0.28,-99.24,-1.00,7917.02,79.17
411,Exit long,2024-11-14 17:30,S2_SL,2546.685,3.8,9775.1618,-97.76,-1.00,1.9,0.02,-97.76,-1.00,7819.26,78.19
411,Entry long,2024-11-14 09:00,S2_LE,2572.411,3.8,9775.1618,-97.76,-1.00,1.9,0.02,-97.76,-1.00,7819.26,78.19
412,Exit long,2024-11-20 15:00,S2_LX_TP1,2626.174,3.9,9927.8439,314.23,3.17,375.64,3.78,-9.39,-0.09,8133.5,81.33
412,Entry long,2024-11-14 18:30,S2_LE,2545.601,3.9,9927.8439,314.23,3.17,375.64,3.78,-9.39,-0.09,8133.5,81.33
413,Exit long,2024-11-25 11:00,S2_LX_TP1,2684.324,3.8,9971.1278,229.3,2.30,370.23,3.71,-7.53,-0.08,8362.8,83.63
413,Entry long,2024-11-20 19:30,S2_LE,2623.981,3.8,9971.1278,229.3,2.30,370.23,3.71,-7.53,-0.08,8362.8,83.63
414,Exit long,2024-12-11 12:30,S2_LX_TP1,2684.384,3.8,9996.0178,204.64,2.05,280.52,2.81,-68.19,-0.68,8567.44,85.67
414,Entry long,2024-11-26 19:30,S2_LE,2630.531,3.8,9996.0178,204.64,2.05,280.52,2.81,-68.19,-0.68,8567.44,85.67
415,Exit long,2024-12-12 22:00,S2_SL,2684.008,3.6,9760.0356,-97.61,-1.00,33.51,0.34,-97.61,-1.00,8469.84,84.70
415,Entry long,2024-12-12 10:00,S2_LE,2711.121,3.6,9760.0356,-97.61,-1.00,33.51,0.34,-97.61,-1.00,8469.84,84.70
416,Exit long,2024-12-19 03:00,S2_SL,2626.3,3.7,9815.471,-98.16,-1.00,15.73,0.16,-98.16,-1.00,8371.67,83.72
416,Entry long,2024-12-17 13:30,S2_LE,2652.83,3.7,9815.471,-98.16,-1.00,15.73,0.16,-98.16,-1.00,8371.67,83.72
417,Exit long,2025-01-03 11:00,S2_LX_TP1,2661.18,3.8,9914.2038,198.28,2.00,209.11,2.11,-84.31,-0.85,8569.96,85.70
417,Entry long,2024-12-19 14:30,S2_LE,2609.001,3.8,9914.2038,198.28,2.00,209.11,2.11,-84.31,-0.85,8569.96,85.70
418,Exit long,2025-01-06 14:00,S2_SL,2631.152,3.7,9833.6047,-98.34,-1.00,5.84,0.06,-98.34,-1.00,8471.61,84.72
418,Entry long,2025-01-03 19:00,S2_LE,2657.731,3.7,9833.6047,-98.34,-1.00,5.84,0.06,-98.34,-1.00,8471.61,84.72
419,Exit long,2025-01-11 00:00,S2_LX_TP1,2689.332,3.7,9755.4237,195.1,2.00,226.63,2.32,-14.16,-0.15,8666.72,86.67
419,Entry long,2025-01-07 02:00,S2_LE,2636.601,3.7,9755.4237,195.1,2.00,226.63,2.32,-14.16,-0.15,8666.72,86.67
420,Exit long,2025-01-14 00:00,S2_SL,2660.822,3.7,9944.4937,-99.45,-1.00,13.58,0.14,-99.45,-1.00,8567.27,85.67
420,Entry long,2025-01-13 12:00,S2_LE,2687.701,3.7,9944.4937,-99.45,-1.00,13.58,0.14,-99.45,-1.00,8567.27,85.67
421,Exit long,2025-01-21 11:00,S2_LX_TP1,2722.686,3.7,9876.4137,197.52,2.00,213.45,2.16,-0.28,0.00,8764.79,87.65
421,Entry long,2025-01-15 02:30,S2_LE,2669.301,3.7,9876.4137,197.52,2.00,213.45,2.16,-0.28,0.00,8764.79,87.65
422,Exit long,2025-01-27 23:00,S2_SL,2741,3.6,9967.2768,-99.68,-1.00,14.08,0.14,-99.68,-1.00,8665.11,86.65
422,Entry long,2025-01-27 07:30,S2_LE,2768.688,3.6,9967.2768,-99.68,-1.00,14.08,0.14,-99.68,-1.00,8665.11,86.65
423,Exit long,2025-01-31 00:00,S2_LX_TP1,2790.35,3.6,9848.3004,196.96,2.00,226.48,2.30,-12.04,-0.12,8862.07,88.62
423,Entry long,2025-01-28 01:30,S2_LE,2735.639,3.6,9848.3004,196.96,2.00,226.48,2.30,-12.04,-0.12,8862.07,88.62
424,Exit long,2025-02-11 10:30,S2_LX_TP1,2915.218,3.4,9717.3972,194.34,2.00,287.82,2.96,-81.95,-0.84,9056.42,90.56
424,Entry long,2025-02-05 15:30,S2_LE,2858.058,3.4,9717.3972,194.34,2.00,287.82,2.96,-81.95,-0.84,9056.42,90.56
425,Exit long,2025-02-11 20:30,S2_SL,2893.215,3.4,9936.2994,-99.37,-1.00,23.86,0.24,-99.37,-1.00,8957.05,89.57
425,Entry long,2025-02-11 11:30,S2_LE,2922.441,3.4,9936.2994,-99.37,-1.00,23.86,0.24,-99.37,-1.00,8957.05,89.57
426,Exit long,2025-02-20 17:30,S2_LX_TP1,2950.319,3.4,9834.4014,196.68,2.00,212.41,2.16,-53.26,-0.54,9153.73,91.54
426,Entry long,2025-02-12 23:30,S2_LE,2892.471,3.4,9834.4014,196.68,2.00,212.41,2.16,-53.26,-0.54,9153.73,91.54
427,Exit long,2025-02-26 00:00,S2_SL,2897.996,3.4,9952.718,-99.53,-1.00,98.19,0.99,-99.53,-1.00,9054.2,90.54
427,Entry long,2025-02-21 13:30,S2_LE,2927.27,3.4,9952.718,-99.53,-1.00,98.19,0.99,-99.53,-1.00,9054.2,90.54
428,Exit long,2025-02-27 16:00,S2_SL,2884.075,3.4,9904.9106,-99.06,-1.00,25.46,0.26,-99.06,-1.00,8955.15,89.55
428,Entry long,2025-02-27 00:00,S2_LE,2913.209,3.4,9904.9106,-99.06,-1.00,25.46,0.26,-99.06,-1.00,8955.15,89.55
429,Exit long,2025-03-11 01:30,S2_SL,2888.025,3.4,9918.4732,-99.19,-1.00,44.83,0.45,-99.19,-1.00,8855.96,88.56
429,Entry long,2025-03-05 05:00,S2_LE,2917.198,3.4,9918.4732,-99.19,-1.00,44.83,0.45,-99.19,-1.00,8855.96,88.56
430,Exit long,2025-03-13 18:00,S2_LX_TP1,2947.249,3.4,9824.1674,196.48,2.00,201.96,2.06,-8.92,-0.09,9052.44,90.52
430,Entry long,2025-03-11 09:30,S2_LE,2889.461,3.4,9824.1674,196.48,2.00,201.96,2.06,-8.92,-0.09,9052.44,90.52
431,Exit long,2025-03-19 14:00,S2_LX_TP1,3043.68,3.3,9847.2033,196.94,2.00,202.42,2.06,-7.84,-0.08,9249.38,92.49
431,Entry long,2025-03-15 04:00,S2_LE,2984.001,3.3,9847.2033,196.94,2.00,202.42,2.06,-7.84,-0.08,9249.38,92.49
432,Exit long,2025-03-21 13:30,S2_SL,3022.448,3.2,9769.5328,-97.7,-1.00,14.5,0.15,-97.7,-1.00,9151.68,91.52
432,Entry long,2025-03-20 09:00,S2_LE,3052.979,3.2,9769.5328,-97.7,-1.00,14.5,0.15,-97.7,-1.00,9151.68,91.52
433,Exit long,2025-03-28 16:00,S2_LX_TP1,3075.461,3.3,9950.0247,199,2.00,233.91,2.35,-10.01,-0.10,9350.67,93.51
433,Entry long,2025-03-26 13:00,S2_LE,3015.159,3.3,9950.0247,199,2.00,233.91,2.35,-10.01,-0.10,9350.67,93.51
434,Exit long,2025-04-01 10:00,S2_LX_TP1,3135.138,3.2,9835.7312,196.71,2.00,206.48,2.10,-20.96,-0.21,9547.38,95.47
434,Entry long,2025-03-28 17:30,S2_LE,3073.666,3.2,9835.7312,196.71,2.00,206.48,2.10,-20.96,-0.21,9547.38,95.47
435,Exit long,2025-04-03 18:00,S2_SL,3107.658,3.1,9731.055,-97.32,-1.00,88.94,0.91,-97.32,-1.00,9450.07,94.50
435,Entry long,2025-04-03 06:00,S2_LE,3139.05,3.1,9731.055,-97.32,-1.00,88.94,0.91,-97.32,-1.00,9450.07,94.50
436,Exit long,2025-04-07 22:30,S2_SL,3000.853,3.2,9699.7312,-97,-1.00,22.06,0.23,-97,-1.00,9353.07,93.53
436,Entry long,2025-04-07 21:00,S2_LE,3031.166,3.2,9699.7312,-97,-1.00,22.06,0.23,-97,-1.00,9353.07,93.53
437,Exit long,2025-04-09 01:00,S2_SL,2977.335,3.3,9924.4563,-99.25,-1.00,50.44,0.51,-99.25,-1.00,9253.82,92.54
437,Entry long,2025-04-08 17:00,S2_LE,3007.411,3.3,9924.4563,-99.25,-1.00,50.44,0.51,-99.25,-1.00,9253.82,92.54
438,Exit long,2025-04-09 15:00,S2_LX_TP1,3037.968,3.3,9828.7233,196.57,2.00,206.31,2.10,-21.96,-0.22,9450.39,94.50
438,Entry long,2025-04-09 08:00,S2_LE,2978.401,3.3,9828.7233,196.57,2.00,206.31,2.10,-21.96,-0.22,9450.39,94.50
439,Exit long,2025-04-11 07:00,S2_LX_TP1,3184.705,3.2,9991.2352,199.82,2.00,218.87,2.19,-61.11,-0.61,9650.21,96.50
439,Entry long,2025-04-10 14:00,S2_LE,3122.261,3.2,9991.2352,199.82,2.00,218.87,2.19,-61.11,-0.61,9650.21,96.50
440,Exit long,2025-04-11 13:30,S2_SL,3186.849,3.1,9979.0271,-99.8,-1.00,3.35,0.03,-99.8,-1.00,9550.41,95.50
440,Entry long,2025-04-11 11:30,S2_LE,3219.041,3.1,9979.0271,-99.8,-1.00,3.35,0.03,-99.8,-1.00,9550.41,95.50
441,Exit long,2025-04-16 13:30,S2_LX_TP1,3288.872,3.1,9995.5966,199.91,2.00,209.11,2.09,-96.32,-0.96,9750.32,97.50
441,Entry long,2025-04-14 16:30,S2_LE,3224.386,3.1,9995.5966,199.91,2.00,209.11,2.09,-96.32,-0.96,9750.32,97.50
442,Exit long,2025-04-17 22:00,S2_SL,3306.893,2.9,9686.8613,-96.87,-1.00,15.2,0.16,-96.87,-1.00,9653.45,96.53
442,Entry long,2025-04-17 11:00,S2_LE,3340.297,2.9,9686.8613,-96.87,-1.00,15.2,0.16,-96.87,-1.00,9653.45,96.53
443,Exit long,2025-04-22 15:00,S2_LX_TP1,3462.63,2.9,9844.7373,196.89,2.00,305.61,3.10,-25.06,-0.25,9850.34,98.50
443,Entry long,2025-04-21 18:00,S2_LE,3394.737,2.9,9844.7373,196.89,2.00,305.61,3.10,-25.06,-0.25,9850.34,98.50
444,Exit long,2025-04-23 06:00,S2_SL,3354.242,2.9,9839.8479,-112.55,-1.14,49.74,0.51,-112.55,-1.14,9737.79,97.38
444,Entry long,2025-04-23 01:00,S2_LE,3393.051,2.9,9839.8479,-112.55,-1.14,49.74,0.51,-112.55,-1.14,9737.79,97.38
445,Exit long,2025-04-23 21:30,S2_SL,3282.596,3,9947.265,-99.48,-1.00,74.24,0.75,-99.48,-1.00,9638.31,96.38
445,Entry long,2025-04-23 16:30,S2_LE,3315.755,3,9947.265,-99.48,-1.00,74.24,0.75,-99.48,-1.00,9638.31,96.38
446,Exit long,2025-04-25 13:30,S2_SL,3293.67,3,9980.823,-99.81,-1.00,131.56,1.32,-99.81,-1.00,9538.5,95.39
446,Entry long,2025-04-24 12:00,S2_LE,3326.941,3,9980.823,-99.81,-1.00,131.56,1.32,-99.81,-1.00,9538.5,95.39
447,Exit long,2025-05-01 08:00,S2_SL,3264.782,3,9893.283,-98.94,-1.00,165.84,1.68,-98.94,-1.00,9439.56,94.40
447,Entry long,2025-04-25 14:30,S2_LE,3297.761,3,9893.283,-98.94,-1.00,165.84,1.68,-98.94,-1.00,9439.56,94.40
448,Exit long,2025-05-01 17:30,S2_SL,3216.391,3,9746.643,-97.47,-1.00,8.37,0.09,-97.47,-1.00,9342.09,93.42
448,Entry long,2025-05-01 09:30,S2_LE,3248.881,3,9746.643,-97.47,-1.00,8.37,0.09,-97.47,-1.00,9342.09,93.42
449,Exit long,2025-05-07 06:00,S2_LX_TP2,3385.064,3.1,9965.2445,528.45,5.30,694.96,6.97,-6.35,-0.06,9870.55,98.71
449,Entry long,2025-05-02 02:00,S2_LE,3214.595,3.1,9965.2445,528.45,5.30,694.96,6.97,-6.35,-0.06,9870.55,98.71
450,Exit long,2025-05-08 14:00,S2_SL,3345.863,2.9,9801.0169,-98.01,-1.00,101.63,1.04,-98.01,-1.00,9772.53,97.73
450,Entry long,2025-05-07 09:00,S2_LE,3379.661,2.9,9801.0169,-98.01,-1.00,101.63,1.04,-98.01,-1.00,9772.53,97.73
451,Exit long,2025-05-09 00:00,S2_SL,3310.431,2.9,9697.2259,-96.98,-1.00,74.21,0.77,-96.98,-1.00,9675.56,96.76
451,Entry long,2025-05-08 19:30,S2_LE,3343.871,2.9,9697.2259,-96.98,-1.00,74.21,0.77,-96.98,-1.00,9675.56,96.76
452,Exit long,2025-05-09 10:00,S2_SL,3282.864,3,9948.078,-99.49,-1.00,21.16,0.21,-99.49,-1.00,9576.07,95.76
452,Entry long,2025-05-09 08:00,S2_LE,3316.026,3,9948.078,-99.49,-1.00,21.16,0.21,-99.49,-1.00,9576.07,95.76
453,Exit long,2025-05-12 06:00,S2_SL,3297.575,2.9,9681.9429,-118.98,-1.23,4.06,0.04,-118.98,-1.23,9457.1,94.57
453,Entry long,2025-05-10 03:00,S2_LE,3338.601,2.9,9681.9429,-118.98,-1.23,4.06,0.04,-118.98,-1.23,9457.1,94.57
454,Exit long,2025-05-14 20:00,S2_SL,3210.593,3,9729.075,-97.3,-1.00,67.46,0.69,-97.3,-1.00,9359.8,93.60
454,Entry long,2025-05-12 22:30,S2_LE,3243.025,3,9729.075,-97.3,-1.00,67.46,0.69,-97.3,-1.00,9359.8,93.60
455,Exit long,2025-05-15 22:30,S2_LX_TP1,3205.059,3.1,9740.8696,194.81,2.00,201.2,2.07,-10.85,-0.11,9554.61,95.55
455,Entry long,2025-05-15 16:00,S2_LE,3142.216,3.1,9740.8696,194.81,2.00,201.2,2.07,-10.85,-0.11,9554.61,95.55
456,Exit long,2025-05-16 18:30,S2_SL,3188.918,3.1,9985.5061,-99.86,-1.00,95.85,0.96,-99.86,-1.00,9454.75,94.55
456,Entry long,2025-05-16 02:00,S2_LE,3221.131,3.1,9985.5061,-99.86,-1.00,95.85,0.96,-99.86,-1.00,9454.75,94.55
