Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
91,Exit long,2019-08-19 09:00,S1_SL,1505.604,6.6,9986.9286,-49.94,-0.50,27.78,0.28,-49.94,-0.50,1242.45,12.42
91,Entry long,2019-08-17 01:30,S1_LE,1513.171,6.6,9986.9286,-49.94,-0.50,27.78,0.28,-49.94,-0.50,1242.45,12.42
92,Exit long,2019-08-20 02:30,S1_SL,1494.768,6.6,9915.0546,-49.59,-0.50,6.66,0.07,-49.59,-0.50,1192.86,11.93
92,Entry long,2019-08-20 00:00,S1_LE,1502.281,6.6,9915.0546,-49.59,-0.50,6.66,0.07,-49.59,-0.50,1192.86,11.93
93,Exit long,2019-08-20 20:00,S1_LX_TP1,1505.138,6.6,9884.4966,49.41,0.50,72.92,0.74,-13.54,-0.14,1242.28,12.42
93,Entry long,2019-08-20 14:30,S1_LE,1497.651,6.6,9884.4966,49.41,0.50,72.92,0.74,-13.54,-0.14,1242.28,12.42
94,Exit long,2019-08-22 19:30,S1_SL,1493.932,6.6,9909.5106,-49.56,-0.50,39.92,0.40,-49.56,-0.50,1192.72,11.93
94,Entry long,2019-08-21 21:30,S1_LE,1501.441,6.6,9909.5106,-49.56,-0.50,39.92,0.40,-49.56,-0.50,1192.72,11.93
95,Exit long,2019-08-23 09:30,S1_SL,1494.995,6.6,9916.5594,-49.59,-0.50,1.79,0.02,-49.59,-0.50,1143.12,11.43
95,Entry long,2019-08-22 22:00,S1_LE,1502.509,6.6,9916.5594,-49.59,-0.50,1.79,0.02,-49.59,-0.50,1143.12,11.43
96,Exit long,2019-08-23 21:30,S1_LX_TP1,1503.741,6.6,9875.3226,49.37,0.50,57.68,0.58,-10.63,-0.11,1192.49,11.92
96,Entry long,2019-08-23 17:00,S1_LE,1496.261,6.6,9875.3226,49.37,0.50,57.68,0.58,-10.63,-0.11,1192.49,11.92
97,Exit long,2019-08-27 01:00,S1_SL,1527.24,6.5,9976.954,-49.89,-0.50,7.76,0.08,-49.89,-0.50,1142.6,11.43
97,Entry long,2019-08-26 22:30,S1_LE,1534.916,6.5,9976.954,-49.89,-0.50,7.76,0.08,-49.89,-0.50,1142.6,11.43
98,Exit long,2019-08-27 23:00,S1_LX_TP1,1536.499,6.5,9937.564,49.68,0.50,63.06,0.63,-14.27,-0.14,1192.28,11.92
98,Entry long,2019-08-27 10:30,S1_LE,1528.856,6.5,9937.564,49.68,0.50,63.06,0.63,-14.27,-0.14,1192.28,11.92
99,Exit long,2019-08-28 21:30,S1_SL,1533.852,6.4,9865.9904,-49.34,-0.50,34.17,0.35,-49.34,-0.50,1142.94,11.43
99,Entry long,2019-08-28 16:00,S1_LE,1541.561,6.4,9865.9904,-49.34,-0.50,34.17,0.35,-49.34,-0.50,1142.94,11.43
100,Exit long,2019-08-29 19:00,S1_SL,1534.28,6.4,9868.7424,-49.35,-0.50,53.69,0.54,-49.35,-0.50,1093.59,10.94
100,Entry long,2019-08-29 02:30,S1_LE,1541.991,6.4,9868.7424,-49.35,-0.50,53.69,0.54,-49.35,-0.50,1093.59,10.94
101,Exit long,2019-08-30 00:00,S1_SL,1534.255,6.4,9868.5824,-49.35,-0.50,6.43,0.07,-49.35,-0.50,1044.24,10.44
101,Entry long,2019-08-29 22:30,S1_LE,1541.966,6.4,9868.5824,-49.35,-0.50,6.43,0.07,-49.35,-0.50,1044.24,10.44
102,Exit long,2019-08-31 01:30,S1_SL,1519.156,6.5,9924.1415,-49.63,-0.50,41.33,0.42,-49.63,-0.50,994.61,9.95
102,Entry long,2019-08-30 13:30,S1_LE,1526.791,6.5,9924.1415,-49.63,-0.50,41.33,0.42,-49.63,-0.50,994.61,9.95
103,Exit long,2019-09-02 09:00,S1_SL,1522.746,6.5,9947.5935,-49.74,-0.50,18.99,0.19,-49.74,-0.50,944.87,9.45
103,Entry long,2019-09-02 06:30,S1_LE,1530.399,6.5,9947.5935,-49.74,-0.50,18.99,0.19,-49.74,-0.50,944.87,9.45
104,Exit long,2019-09-03 18:00,S1_LX_TP1,1532.388,6.5,9910.979,49.54,0.50,59.18,0.60,-21.52,-0.22,994.41,9.94
104,Entry long,2019-09-02 18:30,S1_LE,1524.766,6.5,9910.979,49.54,0.50,59.18,0.60,-21.52,-0.22,994.41,9.94
105,Exit long,2019-09-05 08:00,S1_LX_TP1,1549.227,6.4,9865.7344,49.32,0.50,99.71,1.01,-1.86,-0.02,1043.73,10.44
105,Entry long,2019-09-04 21:00,S1_LE,1541.521,6.4,9865.7344,49.32,0.50,99.71,1.01,-1.86,-0.02,1043.73,10.44
106,Exit long,2019-09-05 18:00,S1_SL,1540.049,6.4,9905.8496,-49.54,-0.50,3.4,0.03,-49.54,-0.50,994.19,9.94
106,Entry long,2019-09-05 15:30,S1_LE,1547.789,6.4,9905.8496,-49.54,-0.50,3.4,0.03,-49.54,-0.50,994.19,9.94
107,Exit long,2019-09-06 14:30,S1_SL,1511.492,6.5,9874.0785,-49.38,-0.50,4.56,0.05,-49.38,-0.50,944.81,9.45
107,Entry long,2019-09-06 08:30,S1_LE,1519.089,6.5,9874.0785,-49.38,-0.50,4.56,0.05,-49.38,-0.50,944.81,9.45
108,Exit long,2019-09-06 21:30,S1_LX_TP1,1523.459,6.5,9853.2265,49.26,0.50,57.82,0.59,-0.14,0.00,994.07,9.94
108,Entry long,2019-09-06 21:00,S1_LE,1515.881,6.5,9853.2265,49.26,0.50,57.82,0.59,-0.14,0.00,994.07,9.94
109,Exit long,2019-09-09 22:30,S1_SL,1501.584,6.6,9960.2646,-49.81,-0.50,42.7,0.43,-49.81,-0.50,944.26,9.44
109,Entry long,2019-09-09 18:00,S1_LE,1509.131,6.6,9960.2646,-49.81,-0.50,42.7,0.43,-49.81,-0.50,944.26,9.44
110,Exit long,2019-09-11 04:00,S1_SL,1486.171,6.6,9858.0306,-49.3,-0.50,48.7,0.49,-49.3,-0.50,894.96,8.95
110,Entry long,2019-09-10 16:00,S1_LE,1493.641,6.6,9858.0306,-49.3,-0.50,48.7,0.49,-49.3,-0.50,894.96,8.95
111,Exit long,2019-09-13 00:00,S1_LX_TP1,1499.862,6.7,9999.0867,49.99,0.50,213.32,2.13,-39.54,-0.40,944.94,9.45
111,Entry long,2019-09-11 09:30,S1_LE,1492.401,6.7,9999.0867,49.99,0.50,213.32,2.13,-39.54,-0.40,944.94,9.45
112,Exit long,2019-09-16 08:30,S1_LX_TP1,1509.713,6.6,9914.5398,49.57,0.50,65.58,0.66,-5.43,-0.05,994.51,9.95
112,Entry long,2019-09-16 06:30,S1_LE,1502.203,6.6,9914.5398,49.57,0.50,65.58,0.66,-5.43,-0.05,994.51,9.95
113,Exit long,2019-09-17 12:30,S1_SL,1496.06,6.6,9923.6214,-49.63,-0.50,6.79,0.07,-49.63,-0.50,944.89,9.45
113,Entry long,2019-09-17 00:30,S1_LE,1503.579,6.6,9923.6214,-49.63,-0.50,6.79,0.07,-49.63,-0.50,944.89,9.45
114,Exit long,2019-09-19 01:00,S1_LX_TP1,1506.876,6.6,9895.9146,49.47,0.50,78.01,0.79,-24.29,-0.25,994.35,9.94
114,Entry long,2019-09-17 17:30,S1_LE,1499.381,6.6,9895.9146,49.47,0.50,78.01,0.79,-24.29,-0.25,994.35,9.94
115,Exit long,2019-09-19 21:00,S1_LX_TP1,1502.123,6.6,9864.6966,49.32,0.50,65.66,0.67,-7.81,-0.08,1043.67,10.44
115,Entry long,2019-09-19 12:30,S1_LE,1494.651,6.6,9864.6966,49.32,0.50,65.66,0.67,-7.81,-0.08,1043.67,10.44
116,Exit long,2019-09-21 01:30,S1_LX_TP1,1507.148,6.6,9897.6966,49.48,0.50,68.63,0.69,-10.24,-0.10,1093.15,10.93
116,Entry long,2019-09-20 08:30,S1_LE,1499.651,6.6,9897.6966,49.48,0.50,68.63,0.69,-10.24,-0.10,1093.15,10.93
117,Exit long,2019-09-25 01:00,S1_LX_TP1,1531.127,6.5,9902.8215,49.5,0.50,79.16,0.80,-18.01,-0.18,1142.65,11.43
117,Entry long,2019-09-24 22:30,S1_LE,1523.511,6.5,9902.8215,49.5,0.50,79.16,0.80,-18.01,-0.18,1142.65,11.43
118,Exit long,2019-09-25 22:30,S1_SL,1524.065,6.5,9956.2125,-49.79,-0.50,7.64,0.08,-49.79,-0.50,1092.86,10.93
118,Entry long,2019-09-25 16:00,S1_LE,1531.725,6.5,9956.2125,-49.79,-0.50,7.64,0.08,-49.79,-0.50,1092.86,10.93
119,Exit long,2019-09-26 20:30,S1_SL,1501.037,6.6,9956.6346,-49.79,-0.50,16.65,0.17,-49.79,-0.50,1043.07,10.43
119,Entry long,2019-09-26 09:30,S1_LE,1508.581,6.6,9956.6346,-49.79,-0.50,16.65,0.17,-49.79,-0.50,1043.07,10.43
120,Exit long,2019-09-27 03:30,S1_SL,1501.909,6.6,9962.4228,-49.82,-0.50,11.5,0.12,-49.82,-0.50,993.25,9.93
120,Entry long,2019-09-26 22:00,S1_LE,1509.458,6.6,9962.4228,-49.82,-0.50,11.5,0.12,-49.82,-0.50,993.25,9.93
121,Exit long,2019-09-27 14:30,S1_SL,1498.937,6.6,9942.7086,-49.72,-0.50,3.3,0.03,-49.72,-0.50,943.52,9.44
121,Entry long,2019-09-27 11:30,S1_LE,1506.471,6.6,9942.7086,-49.72,-0.50,3.3,0.03,-49.72,-0.50,943.52,9.44
122,Exit long,2019-09-30 14:00,S1_SL,1490.002,6.6,9883.4406,-49.43,-0.50,36.77,0.37,-49.43,-0.50,894.1,8.94
122,Entry long,2019-09-28 00:30,S1_LE,1497.491,6.6,9883.4406,-49.43,-0.50,36.77,0.37,-49.43,-0.50,894.1,8.94
123,Exit long,2019-10-02 12:00,S1_LX_TP1,1476.789,6.8,9983.7532,58.41,0.59,129.89,1.30,-42.6,-0.43,952.51,9.53
123,Entry long,2019-10-01 18:30,S1_LE,1468.199,6.8,9983.7532,58.41,0.59,129.89,1.30,-42.6,-0.43,952.51,9.53
124,Exit long,2019-10-03 13:00,S1_LX_TP1,1497.609,6.7,9931.2827,102.7,1.03,152.89,1.54,-25.33,-0.26,1055.21,10.55
124,Entry long,2019-10-02 15:30,S1_LE,1482.281,6.7,9931.2827,102.7,1.03,152.89,1.54,-25.33,-0.26,1055.21,10.55
125,Exit long,2019-10-04 20:30,S1_SL,1500.657,6.6,9954.1134,-49.78,-0.50,49.23,0.49,-49.78,-0.50,1005.43,10.05
125,Entry long,2019-10-04 08:00,S1_LE,1508.199,6.6,9954.1134,-49.78,-0.50,49.23,0.49,-49.78,-0.50,1005.43,10.05
126,Exit long,2019-10-07 15:00,S1_SL,1500.763,6.6,9954.8196,-49.78,-0.50,27.76,0.28,-49.78,-0.50,955.64,9.56
126,Entry long,2019-10-05 01:00,S1_LE,1508.306,6.6,9954.8196,-49.78,-0.50,27.76,0.28,-49.78,-0.50,955.64,9.56
127,Exit long,2019-10-08 19:30,S1_LX_TP1,1504.181,6.6,9878.2134,49.38,0.50,67.33,0.68,-6.73,-0.07,1005.03,10.05
127,Entry long,2019-10-08 16:00,S1_LE,1496.699,6.6,9878.2134,49.38,0.50,67.33,0.68,-6.73,-0.07,1005.03,10.05
128,Exit long,2019-10-10 07:30,S1_LX_TP1,1512.545,6.6,9933.1386,49.66,0.50,79.11,0.80,-35.78,-0.36,1054.68,10.55
128,Entry long,2019-10-09 03:00,S1_LE,1505.021,6.6,9933.1386,49.66,0.50,79.11,0.80,-35.78,-0.36,1054.68,10.55
129,Exit long,2019-10-11 19:30,S1_SL,1488.191,6.6,9871.4286,-49.37,-0.50,50.35,0.51,-49.37,-0.50,1005.32,10.05
129,Entry long,2019-10-11 10:00,S1_LE,1495.671,6.6,9871.4286,-49.37,-0.50,50.35,0.51,-49.37,-0.50,1005.32,10.05
130,Exit long,2019-10-14 17:30,S1_LX_TP1,1494.535,6.7,9963.5767,49.81,0.50,61.3,0.62,-29.35,-0.29,1055.12,10.55
130,Entry long,2019-10-12 04:30,S1_LE,1487.101,6.7,9963.5767,49.81,0.50,61.3,0.62,-29.35,-0.29,1055.12,10.55
131,Exit long,2019-10-15 21:30,S1_SL,1485.809,6.6,9855.6282,-49.29,-0.50,34.21,0.35,-49.29,-0.50,1005.84,10.06
131,Entry long,2019-10-15 01:00,S1_LE,1493.277,6.6,9855.6282,-49.29,-0.50,34.21,0.35,-49.29,-0.50,1005.84,10.06
132,Exit long,2019-10-16 22:00,S1_SL,1483.115,6.7,9986.8123,-49.94,-0.50,8.25,0.08,-49.94,-0.50,955.89,9.56
132,Entry long,2019-10-16 21:00,S1_LE,1490.569,6.7,9986.8123,-49.94,-0.50,8.25,0.08,-49.94,-0.50,955.89,9.56
133,Exit long,2019-10-17 17:30,S1_SL,1483.634,6.7,9990.3097,-49.96,-0.50,5.42,0.05,-49.96,-0.50,905.93,9.06
133,Entry long,2019-10-17 14:30,S1_LE,1491.091,6.7,9990.3097,-49.96,-0.50,5.42,0.05,-49.96,-0.50,905.93,9.06
134,Exit long,2019-10-21 23:00,S1_SL,1483.931,6.7,9992.3063,-49.97,-0.50,40.27,0.40,-49.97,-0.50,855.96,8.56
134,Entry long,2019-10-17 20:30,S1_LE,1491.389,6.7,9992.3063,-49.97,-0.50,40.27,0.40,-49.97,-0.50,855.96,8.56
135,Exit long,2019-10-23 18:00,S1_LX_TP1,1491.53,6.7,9943.5437,49.71,0.50,73.12,0.74,-10.12,-0.10,905.67,9.06
135,Entry long,2019-10-22 11:30,S1_LE,1484.111,6.7,9943.5437,49.71,0.50,73.12,0.74,-10.12,-0.10,905.67,9.06
136,Exit long,2019-10-24 22:30,S1_LX_TP1,1500.691,6.6,9855.2916,49.27,0.50,55.93,0.57,-35.81,-0.36,954.94,9.55
136,Entry long,2019-10-24 10:00,S1_LE,1493.226,6.6,9855.2916,49.27,0.50,55.93,0.57,-35.81,-0.36,954.94,9.55
137,Exit long,2019-10-28 20:30,S1_SL,1498.31,6.6,9938.5506,-49.7,-0.50,15.49,0.16,-49.7,-0.50,905.23,9.05
137,Entry long,2019-10-28 10:00,S1_LE,1505.841,6.6,9938.5506,-49.7,-0.50,15.49,0.16,-49.7,-0.50,905.23,9.05
138,Exit long,2019-10-29 18:30,S1_SL,1484.858,6.7,9998.5507,-50,-0.50,16.33,0.16,-50,-0.50,855.23,8.55
138,Entry long,2019-10-29 11:00,S1_LE,1492.321,6.7,9998.5507,-50,-0.50,16.33,0.16,-50,-0.50,855.23,8.55
139,Exit long,2019-10-31 02:30,S1_SL,1481.554,6.7,9976.3067,-49.89,-0.50,44.77,0.45,-49.89,-0.50,805.34,8.05
139,Entry long,2019-10-30 09:00,S1_LE,1489.001,6.7,9976.3067,-49.89,-0.50,44.77,0.45,-49.89,-0.50,805.34,8.05
140,Exit long,2019-11-01 13:30,S1_LX_TP1,1509.369,6.6,9874.9266,86.91,0.88,119.45,1.21,-17.17,-0.17,892.25,8.92
140,Entry long,2019-10-31 04:00,S1_LE,1496.201,6.6,9874.9266,86.91,0.88,119.45,1.21,-17.17,-0.17,892.25,8.92
141,Exit long,2019-11-01 20:30,S1_SL,1504.798,6.6,9981.5826,-49.92,-0.50,15.49,0.16,-49.92,-0.50,842.33,8.42
141,Entry long,2019-11-01 16:00,S1_LE,1512.361,6.6,9981.5826,-49.92,-0.50,15.49,0.16,-49.92,-0.50,842.33,8.42
142,Exit long,2019-11-05 00:00,S1_SL,1506.028,6.6,9989.7402,-49.96,-0.50,7.86,0.08,-49.96,-0.50,792.38,7.92
142,Entry long,2019-11-04 16:00,S1_LE,1513.597,6.6,9989.7402,-49.96,-0.50,7.86,0.08,-49.96,-0.50,792.38,7.92
143,Exit long,2019-11-05 14:00,S1_SL,1502.609,6.6,9967.0626,-49.84,-0.50,1.95,0.02,-49.84,-0.50,742.53,7.43
143,Entry long,2019-11-05 05:30,S1_LE,1510.161,6.6,9967.0626,-49.84,-0.50,1.95,0.02,-49.84,-0.50,742.53,7.43
144,Exit long,2019-11-07 23:30,S1_SL,1478.54,6.7,9956.0057,-49.79,-0.50,55.8,0.56,-49.79,-0.50,692.74,6.93
144,Entry long,2019-11-06 09:00,S1_LE,1485.971,6.7,9956.0057,-49.79,-0.50,55.8,0.56,-49.79,-0.50,692.74,6.93
145,Exit long,2019-11-08 20:00,S1_SL,1461.296,6.8,9986.7588,-49.95,-0.50,29.29,0.29,-49.95,-0.50,642.8,6.43
145,Entry long,2019-11-08 10:30,S1_LE,1468.641,6.8,9986.7588,-49.95,-0.50,29.29,0.29,-49.95,-0.50,642.8,6.43
146,Exit long,2019-11-09 04:00,S1_SL,1459.844,6.8,9976.8308,-49.89,-0.50,2.65,0.03,-49.89,-0.50,592.91,5.93
146,Entry long,2019-11-09 00:30,S1_LE,1467.181,6.8,9976.8308,-49.89,-0.50,2.65,0.03,-49.89,-0.50,592.91,5.93
147,Exit long,2019-11-11 23:00,S1_SL,1455.436,6.8,9946.7068,-49.74,-0.50,24.94,0.25,-49.74,-0.50,543.16,5.43
147,Entry long,2019-11-11 10:00,S1_LE,1462.751,6.8,9946.7068,-49.74,-0.50,24.94,0.25,-49.74,-0.50,543.16,5.43
148,Exit long,2019-11-12 14:00,S1_SL,1449.406,6.8,9905.4988,-49.54,-0.50,2.37,0.02,-49.54,-0.50,493.63,4.94
148,Entry long,2019-11-12 08:30,S1_LE,1456.691,6.8,9905.4988,-49.54,-0.50,2.37,0.02,-49.54,-0.50,493.63,4.94
149,Exit long,2019-11-12 23:30,S1_SL,1448.53,6.8,9899.5148,-49.51,-0.50,1.42,0.01,-49.51,-0.50,444.12,4.44
149,Entry long,2019-11-12 18:00,S1_LE,1455.811,6.8,9899.5148,-49.51,-0.50,1.42,0.01,-49.51,-0.50,444.12,4.44
150,Exit long,2019-11-13 14:00,S1_LX_TP1,1461.069,6.8,9885.8468,49.42,0.50,53.71,0.54,-9.12,-0.09,493.54,4.94
150,Entry long,2019-11-13 02:00,S1_LE,1453.801,6.8,9885.8468,49.42,0.50,53.71,0.54,-9.12,-0.09,493.54,4.94
151,Exit long,2019-11-15 03:00,S1_LX_TP1,1473.474,6.8,9969.786,49.84,0.50,57.49,0.58,-35.05,-0.35,543.38,5.43
151,Entry long,2019-11-14 03:30,S1_LE,1466.145,6.8,9969.786,49.84,0.50,57.49,0.58,-35.05,-0.35,543.38,5.43
152,Exit long,2019-11-18 16:30,S1_SL,1458.834,6.8,9969.9288,-49.86,-0.50,23.35,0.23,-49.86,-0.50,493.52,4.94
152,Entry long,2019-11-15 19:30,S1_LE,1466.166,6.8,9969.9288,-49.86,-0.50,23.35,0.23,-49.86,-0.50,493.52,4.94
153,Exit long,2019-11-19 00:00,S1_LX_TP1,1471.691,6.8,9957.7228,49.78,0.50,53.24,0.53,-0.14,0.00,543.29,5.43
153,Entry long,2019-11-18 22:00,S1_LE,1464.371,6.8,9957.7228,49.78,0.50,53.24,0.53,-0.14,0.00,543.29,5.43
154,Exit long,2019-11-19 18:00,S1_SL,1465.195,6.7,9866.1453,-49.34,-0.50,4.96,0.05,-49.34,-0.50,493.96,4.94
154,Entry long,2019-11-19 14:30,S1_LE,1472.559,6.7,9866.1453,-49.34,-0.50,4.96,0.05,-49.34,-0.50,493.96,4.94
155,Exit long,2019-11-21 21:00,S1_SL,1465.925,6.7,9871.0631,-49.37,-0.50,15.79,0.16,-49.37,-0.50,444.59,4.45
155,Entry long,2019-11-21 04:30,S1_LE,1473.293,6.7,9871.0631,-49.37,-0.50,15.79,0.16,-49.37,-0.50,444.59,4.45
156,Exit long,2019-11-25 16:00,S1_SL,1457.495,6.8,9960.7828,-49.82,-0.50,56.98,0.57,-49.82,-0.50,394.77,3.95
156,Entry long,2019-11-22 12:00,S1_LE,1464.821,6.8,9960.7828,-49.82,-0.50,56.98,0.57,-49.82,-0.50,394.77,3.95
157,Exit long,2019-11-26 09:30,S1_SL,1451.774,6.8,9921.6828,-49.62,-0.50,2.29,0.02,-49.62,-0.50,345.15,3.45
157,Entry long,2019-11-25 23:30,S1_LE,1459.071,6.8,9921.6828,-49.62,-0.50,2.29,0.02,-49.62,-0.50,345.15,3.45
158,Exit long,2019-11-27 05:30,S1_LX_TP1,1462.375,6.8,9894.6868,49.46,0.50,53.03,0.54,-36.05,-0.36,394.62,3.95
158,Entry long,2019-11-26 13:00,S1_LE,1455.101,6.8,9894.6868,49.46,0.50,53.03,0.54,-36.05,-0.36,394.62,3.95
159,Exit long,2019-11-28 00:00,S1_SL,1452.55,6.8,9926.9868,-49.65,-0.50,2.47,0.02,-49.65,-0.50,344.97,3.45
159,Entry long,2019-11-27 19:00,S1_LE,1459.851,6.8,9926.9868,-49.65,-0.50,2.47,0.02,-49.65,-0.50,344.97,3.45
160,Exit long,2019-11-30 01:30,S1_LX_TP1,1464.134,6.8,9906.5868,49.52,0.50,65.8,0.66,-27.55,-0.28,394.49,3.94
160,Entry long,2019-11-28 07:30,S1_LE,1456.851,6.8,9906.5868,49.52,0.50,65.8,0.66,-27.55,-0.28,394.49,3.94
161,Exit long,2019-12-04 17:00,S1_LX_TP1,1475.799,6.8,9924.9332,110.5,1.11,166.95,1.68,-19.37,-0.20,504.99,5.05
161,Entry long,2019-12-02 21:30,S1_LE,1459.549,6.8,9924.9332,110.5,1.11,166.95,1.68,-19.37,-0.20,504.99,5.05
162,Exit long,2019-12-06 21:30,S1_SL,1468.102,6.7,9885.7227,-49.44,-0.50,32.56,0.33,-49.44,-0.50,455.55,4.56
162,Entry long,2019-12-05 08:00,S1_LE,1475.481,6.7,9885.7227,-49.44,-0.50,32.56,0.33,-49.44,-0.50,455.55,4.56
163,Exit long,2019-12-10 22:30,S1_LX_TP1,1467.649,6.8,9930.8492,49.16,0.50,59.34,0.60,-9.11,-0.09,504.72,5.05
163,Entry long,2019-12-09 13:00,S1_LE,1460.419,6.8,9930.8492,49.16,0.50,59.34,0.60,-9.11,-0.09,504.72,5.05
164,Exit long,2019-12-12 00:30,S1_LX_TP1,1471.792,6.8,9958.4028,49.78,0.50,56.69,0.57,-12.74,-0.13,554.5,5.55
164,Entry long,2019-12-11 15:30,S1_LE,1464.471,6.8,9958.4028,49.78,0.50,56.69,0.57,-12.74,-0.13,554.5,5.55
165,Exit long,2019-12-12 22:30,S1_LX_TP1,1482.171,6.7,9881.1533,49.39,0.50,81.75,0.83,-5.29,-0.05,603.89,6.04
165,Entry long,2019-12-12 19:00,S1_LE,1474.799,6.7,9881.1533,49.39,0.50,81.75,0.83,-5.29,-0.05,603.89,6.04
166,Exit long,2019-12-14 00:30,S1_LX_TP1,1475.872,6.8,9986.0108,49.92,0.50,53.51,0.54,-22.72,-0.23,653.81,6.54
166,Entry long,2019-12-13 10:00,S1_LE,1468.531,6.8,9986.0108,49.92,0.50,53.51,0.54,-22.72,-0.23,653.81,6.54
167,Exit long,2019-12-23 15:30,S1_LX_TP1,1483.558,6.7,9890.3993,49.44,0.50,59.64,0.60,-39.39,-0.40,703.25,7.03
167,Entry long,2019-12-16 14:00,S1_LE,1476.179,6.7,9890.3993,49.44,0.50,59.64,0.60,-39.39,-0.40,703.25,7.03
168,Exit long,2019-12-24 18:30,S1_LX_TP1,1491.624,6.7,9944.2807,49.6,0.50,59.49,0.60,-3.83,-0.04,752.85,7.53
168,Entry long,2019-12-24 01:30,S1_LE,1484.221,6.7,9944.2807,49.6,0.50,59.49,0.60,-3.83,-0.04,752.85,7.53
169,Exit long,2019-12-31 21:30,S1_LX_TP1,1519.886,6.6,9981.3516,49.9,0.50,85.5,0.86,-24.59,-0.25,802.75,8.03
169,Entry long,2019-12-27 18:30,S1_LE,1512.326,6.6,9981.3516,49.9,0.50,85.5,0.86,-24.59,-0.25,802.75,8.03
170,Exit long,2020-01-03 00:00,S1_LX_TP1,1528.184,6.5,9883.7895,49.41,0.50,69.89,0.71,-14.84,-0.15,852.15,8.52
170,Entry long,2020-01-02 11:00,S1_LE,1520.583,6.5,9883.7895,49.41,0.50,69.89,0.71,-14.84,-0.15,852.15,8.52
171,Exit long,2020-01-08 08:00,S1_LX_TP2,1594.192,6.3,9870.6825,172.73,1.75,199.03,2.02,-23.78,-0.24,1024.88,10.25
171,Entry long,2020-01-07 14:30,S1_LE,1566.775,6.3,9870.6825,172.73,1.75,199.03,2.02,-23.78,-0.24,1024.88,10.25
172,Exit long,2020-01-09 14:00,S1_SL,1551.588,6.4,9980.0704,-49.91,-0.50,9.05,0.09,-49.91,-0.50,974.97,9.75
172,Entry long,2020-01-09 10:30,S1_LE,1559.386,6.4,9980.0704,-49.91,-0.50,9.05,0.09,-49.91,-0.50,974.97,9.75
173,Exit long,2020-01-09 23:00,S1_SL,1546.871,6.4,9949.7344,-49.76,-0.50,1.63,0.02,-49.76,-0.50,925.21,9.25
173,Entry long,2020-01-09 21:00,S1_LE,1554.646,6.4,9949.7344,-49.76,-0.50,1.63,0.02,-49.76,-0.50,925.21,9.25
174,Exit long,2020-01-11 00:00,S1_LX_TP1,1558.403,6.4,9924.1664,49.61,0.50,56.63,0.57,-25.16,-0.25,974.83,9.75
174,Entry long,2020-01-10 16:00,S1_LE,1550.651,6.4,9924.1664,49.61,0.50,56.63,0.57,-25.16,-0.25,974.83,9.75
175,Exit long,2020-01-14 07:30,S1_SL,1547.025,6.4,9950.7264,-49.77,-0.50,8.35,0.08,-49.77,-0.50,925.06,9.25
175,Entry long,2020-01-13 21:00,S1_LE,1554.801,6.4,9950.7264,-49.77,-0.50,8.35,0.08,-49.77,-0.50,925.06,9.25
176,Exit long,2020-01-15 14:00,S1_LX_TP1,1550.704,6.4,9875.1424,49.36,0.50,69.82,0.71,-13.7,-0.14,974.42,9.74
176,Entry long,2020-01-14 16:00,S1_LE,1542.991,6.4,9875.1424,49.36,0.50,69.82,0.71,-13.7,-0.14,974.42,9.74
177,Exit long,2020-01-18 03:30,S1_LX_TP1,1560.322,6.4,9936.3904,49.67,0.50,55.48,0.56,-30.47,-0.31,1024.09,10.24
177,Entry long,2020-01-16 01:30,S1_LE,1552.561,6.4,9936.3904,49.67,0.50,55.48,0.56,-30.47,-0.31,1024.09,10.24
178,Exit long,2020-01-21 21:30,S1_SL,1551.75,6.4,9981.1136,-49.91,-0.50,57.93,0.58,-49.91,-0.50,974.18,9.74
178,Entry long,2020-01-20 12:30,S1_LE,1559.549,6.4,9981.1136,-49.91,-0.50,57.93,0.58,-49.91,-0.50,974.18,9.74
179,Exit long,2020-01-24 00:30,S1_LX_TP1,1565.096,6.4,9966.7904,49.82,0.50,62.44,0.63,-47.43,-0.48,1024,10.24
179,Entry long,2020-01-22 01:00,S1_LE,1557.311,6.4,9966.7904,49.82,0.50,62.44,0.63,-47.43,-0.48,1024,10.24
180,Exit long,2020-01-25 00:00,S1_LX_TP1,1569.408,6.4,9994.2464,49.96,0.50,88.95,0.89,-33.93,-0.34,1073.97,10.74
180,Entry long,2020-01-24 18:30,S1_LE,1561.601,6.4,9994.2464,49.96,0.50,88.95,0.89,-33.93,-0.34,1073.97,10.74
181,Exit long,2020-01-28 20:00,S1_SL,1574.716,6.3,9970.5753,-49.86,-0.50,4.32,0.04,-49.86,-0.50,1024.11,10.24
181,Entry long,2020-01-28 05:00,S1_LE,1582.631,6.3,9970.5753,-49.86,-0.50,4.32,0.04,-49.86,-0.50,1024.11,10.24
182,Exit long,2020-01-30 04:00,S1_LX_TP1,1575.357,6.3,9875.3823,49.37,0.50,66.02,0.67,-2.22,-0.02,1073.47,10.73
182,Entry long,2020-01-29 15:00,S1_LE,1567.521,6.3,9875.3823,49.37,0.50,66.02,0.67,-2.22,-0.02,1073.47,10.73
